"NAME","NATURAL_NODE_NAME","DESCRIPTION","ASSOCIATED_LE","ASSOCIATED_BU","GAAP_GL_BOOK_OF_RECORD","OG_LEGACY_ERP_SOURCE","OG_LEGACY_ERP_SOURCE_DESC"
"LB_U641","U641","OG1164_OGTBMS_Baker Hughes Services Congo SASU","LE_OG1164","BU_OGTBMS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_U201","U201","OG1004_OGTBMS_Lufkin Industries Canada ULC","LE_OG1004","BU_OGTBMS","GL_GLG06","OE_GLG06016","Oilfield SAP"
"LB_U639","U639","OG1170_OGTBMS Baker Hughes Lebanon (Offshore) SAL","LE_OG1170","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_U700","U700","OG1180_OGTBMS_Baker Hughes Trading Company Ltd.","LE_OG1180","BU_OGTBMS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_E001","E001","CP0111_OILELM_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OILELM","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_M318","M318","OG1008_OGTBMS_Lufkin France, S.A.S","LE_OG1008","BU_OGTBMS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_02PN","02PN","OG1198_OGTBMS_Baker Hughes PNG Operations Limited","LE_OG1198","BU_OGTBMS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_T636","T636","BR2100_OGTBMS_Nuovo Pignone International S.r.l. - Saudi Arabia - Branch","LE_BR2100","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_U313","U313","BR2100_OGTBMS_Nuovo Pignone International S.r.l. - Saudi Arabia - Branch","LE_BR2100","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_U113","U113","CP1072_OGTBMS_General Electric International, Inc. - YM Yemen Branch","LE_CP1072","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_5500","5500","DRS209_OGTBMS_GE OIL & GAS INDIA PRIVATE LIMITED","LE_DRS209","BU_OGTBMS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_M062","M062","DRS213_OGTBMS_Dresser Produits Industriels SAS","LE_DRS213","BU_OGTBMS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_6441","6441","DRS214_OGTBMS_MASONEILAN S.L.U.","LE_DRS214","BU_OGTBMS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_U311","U311","BR1176_OGTBMS_Nuovo Pignone S.p.A. - India (Ahmedabad) - Project Office","LE_BR1176","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_T631","T631","DRS209_OGTBMS_GE OIL & GAS INDIA PRIVATE LIMITED","LE_DRS209","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_U303","U303","DRS209_OGTBMS_GE OIL & GAS INDIA PRIVATE LIMITED","LE_DRS209","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_U319","U319","DRS209_OGTBMS_GE OIL & GAS INDIA PRIVATE LIMITED","LE_DRS209","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_T803","T803","DRS214_OGTBMS_MASONEILAN S.L.U.","LE_DRS214","BU_OGTBMS","GL_GLG06","OE_GLG06YYZ","External Source"
"LB_T783","T783","BR2024_OGTBMS_Nuovo Pignone International S.r.l. - Kazakhstan - Branch","LE_BR2024","BU_OGTBMS","GL_GLG06","OE_GLG06009","1C_O&G"
"LB_U101","U101","I00297_OGTBMS_General Electric International, S.C.S.","LE_I00297","BU_OGTBMS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_U014","U014","I00T05_OGTBMS_Nuovo Pignone Holding S.p.a.","LE_I00T05","BU_OGTBMS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_M069","M069","DRS360_OGTBMS_Dresser Machinery (Suzhou) Co., Ltd.","LE_DRS360","BU_OGTBMS","GL_GLG06","OE_GLG06011","FPT Oracle Enterprise"
"LB_M070","M070","DRS360_OGTBMS_Dresser Machinery (Suzhou) Co., Ltd.","LE_DRS360","BU_OGTBMS","GL_GLG06","OE_GLG06011","FPT Oracle Enterprise"
"LB_M071","M071","DRS360_OGTBMS_Dresser Machinery (Suzhou) Co., Ltd.","LE_DRS360","BU_OGTBMS","GL_GLG06","OE_GLG06011","FPT Oracle Enterprise"
"LB_U611","U611","BR2316_OGTBMS_Nuovo Pignone International S.r.l. - Branch - India","LE_BR2316","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_T638","T638","BR2448_OGTBMS_Nuovo Pignone International S.r.l. - Greece Branch","LE_BR2448","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_U626","U626","BR2448_OGTBMS_Nuovo Pignone International S.r.l. - Greece Branch","LE_BR2448","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_U318","U318","IF1245_OGTBMS_Pressure Control Systems Nigeria Limited","LE_IF1245","BU_OGTBMS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_U145","U145","IF1921_OGTBMS_Best Solutions Trading and Services for Oil & Gas Equip, LLC","LE_IF1921","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_T012","T012","I00T45_OGTBMS_Corporacion Nuovo Pignone de Venezuela, SA","LE_I00T45","BU_OGTBMS","GL_GLG06","OE_GLG06018","SAINT (NP Venezuela)"
"LB_T159","T159","DRS360_OGTBMS_Dresser Machinery (Suzhou) Co., Ltd.","LE_DRS360","BU_OGTBMS","GL_GLG06","OE_GLG06011","FPT Oracle Enterprise"
"LB_U018","U018","I00T45_OGTBMS_Corporacion Nuovo Pignone de Venezuela, SA","LE_I00T45","BU_OGTBMS","GL_GLG06","OE_GLG06018","SAINT (NP Venezuela)"
"LB_YSW7","YSW7","DRS360_OGTBMS_Dresser Machinery (Suzhou) Co., Ltd.","LE_DRS360","BU_OGTBMS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_M072","M072","DRS404_OGTBMS_DI Canada ULC","LE_DRS404","BU_OGTBMS","GL_GLG06","OE_GLG06011","FPT Oracle Enterprise"
"LB_M073","M073","DRS431_OGTBMS_DI U.K. Ltd.","LE_DRS431","BU_OGTBMS","GL_GLG06","OE_GLG06026","UK MAPICS COA2"
"LB_T640","T640","CPEL15_OGTBMS_BHGE Management Relief - PLACEHOLDER - NON LEGAL ENTITY","LE_CPEL15","BU_OGTBMS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_T749","T749","IF1923_OGTBMS_GE Oil & Gas Angola, Limitada","LE_IF1923","BU_OGTBMS","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_U142","U142","IF1923_OGTBMS_GE Oil & Gas Angola, Limitada","LE_IF1923","BU_OGTBMS","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_T782","T782","IS0096_OGTBMS_GE Inspection & Control Technologies (Shanghai) Co., Ltd","LE_IS0096","BU_OGTBMS","GL_GL017","OE_GL017001","Oracle Cloud - BKR Strategic"
"LB_U650","U650","IS0096_OGTBMS_GE Inspection & Control Technologies (Shanghai) Co., Ltd","LE_IS0096","BU_OGTBMS","GL_GL017","OE_GL017001","Oracle Cloud - BKR Strategic"
"LB_M074","M074","DRS431_OGTBMS_DI U.K. Ltd.","LE_DRS431","BU_OGTBMS","GL_GLG06","OE_GLG06026","UK MAPICS COA2"
"LB_T064","T064","I10234_OGTBMS_Nuovo Pignone International S.r.l.","LE_I10234","BU_OGTBMS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_U058","U058","I10234_OGTBMS_Nuovo Pignone International S.r.l.","LE_I10234","BU_OGTBMS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_TX65","TX65","DRS431_OGTBMS_DI U.K. Ltd.","LE_DRS431","BU_OGTBMS","GL_GLG06","OE_GLG06026","UK MAPICS COA2"
"LB_T013","T013","IF1921_OGTBMS_Best Solutions Trading and Services for Oil & Gas Equip, LLC","LE_IF1921","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_U657","U657","OG1138_OGTBMS_Baker Hughes Kenya Limited","LE_OG1138","BU_OGTBMS","GL_GL017","OE_GL017001","Oracle Cloud - BKR Strategic"
"LB_T781","T781","OG1139_OGTBMS Baker Hughes Energy Vietnam Company Limited","LE_OG1139","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_U621","U621","OG1139_OGTBMS Baker Hughes Energy Vietnam Company Limited","LE_OG1139","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_U612","U612","OG1142_OGTBMS_Nuovo Pignone Systems Srl","LE_OG1142","BU_OGTBMS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_T780","T780","OG1144_OGTBMS Baker Hughes Turkey Petrol ve Gaz Limited Sirketi","LE_OG1144","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_U622","U622","OG1144_OGTBMS Baker Hughes Turkey Petrol ve Gaz Limited Sirketi","LE_OG1144","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_T017","T017","K60002_OGTBMS_Algerian Engineering Services Company SPA","LE_K60002","BU_OGTBMS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_YSW5","YSW5","OG1144_OGTBMS Baker Hughes Turkey Petrol ve Gaz Limited Sirketi","LE_OG1144","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_T786","T786","OG1146_OGTBMS_GE O and G Philippines, Inc.","LE_OG1146","BU_OGTBMS","GL_GL036","OE_GL036001","CCL Fusion - CO Strategic"
"LB_U012","U012","K60002_OGTBMS_Algerian Engineering Services Company SPA","LE_K60002","BU_OGTBMS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_M445","M445","I10347_OGTBMS_Baker Hughes Energy Europe B.V.","LE_I10347","BU_OGTBMS","GL_GLG06","OE_GLG06006","Avon Oracle COA1"
"LB_U321","U321","I10347_OGTBMS_Baker Hughes Energy Europe B.V.","LE_I10347","BU_OGTBMS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_U629","U629","I10347_OGTBMS_Baker Hughes Energy Europe B.V.","LE_I10347","BU_OGTBMS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_U317","U317","OG1140_OGTBMS_GE Oil and Gas Kazakhstan Limited Liability Partnership","LE_OG1140","BU_OGTBMS","GL_GLG06","OE_GLG06009","1C_O&G"
"LB_U199","U199","PW1032_OGTBMS_LM 6000 Turbine Development JV L.P.","LE_PW1032","BU_OGTBMS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_S077","S077","IF1793_OGSUBS GE Oil & Gas (Beijing) Co., Ltd.","LE_IF1793","BU_OGSUBS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_S602","S602","OG1126_OGSUBS_Baker Hughes Netherlands Holdings I B.V.","LE_OG1126","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S603","S603","OG1127_OGSUBS_Baker Hughes Netherlands Holdings II B.V.","LE_OG1127","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S604","S604","OG1128_OGSUBS_Baker Hughes Global Holdings B.V.","LE_OG1128","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S053","S053","IF1250_OGSUBS_Vetco Gray Eastern Limited","LE_IF1250","BU_OGSUBS","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_6291","6291","AL7867_OGSUBS_BH Poland Spolka z Ograniczona Odpowiedzialnoscia","LE_AL7867","BU_OGSUBS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_M184","M184","PS0488_OGMEAS_New China Control Systems Limited","LE_PS0488","BU_OGMEAS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_7170","7170","PS0489_OGMEAS_Xin Hua Control Engineering Co., Ltd.","LE_PS0489","BU_OGMEAS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_M076","M076","DRS438_OGTBMS_Dresser Italia S.r.L.","LE_DRS438","BU_OGTBMS","GL_GLG06","OE_GLG06006","Avon Oracle COA1"
"LB_M077","M077","DRS438_OGTBMS_Dresser Italia S.r.L.","LE_DRS438","BU_OGTBMS","GL_GLG06","OE_GLG06039","Navision"
"LB_T027","T027","I10435_OGTBMS_Thermodyn S.A.S.","LE_I10435","BU_OGTBMS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_T810","T810","BR2670_OGTBMS_GE Oil and Gas (Beijing) Co., Ltd - Uzbekistan - Mirabad PE","LE_BR2670","BU_OGTBMS","GL_GLG06","OE_GLG06009","1C_O&G"
"LB_M039","M039","DRS003_OGTBMS_Dresser China, LLC","LE_DRS003","BU_OGTBMS","GL_GLG06","OE_GLG06011","FPT Oracle Enterprise"
"LB_M040","M040","DRS004_OGTBMS_Dresser International, L.L.C.","LE_DRS004","BU_OGTBMS","GL_GLG06","OE_GLG06023","Jebel Ali Orion COA2"
"LB_M451","M451","CP0024_OGTBMS_Baker Hughes Digital Solutions GmbH","LE_CP0024","BU_OGTBMS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_6290","6290","AL7867_OGTBMS_BH Poland Spolka z Ograniczona Odpowiedzialnoscia","LE_AL7867","BU_OGTBMS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_TX80","TX80","AL7867_OGTBMS_BH Poland Spolka z Ograniczona Odpowiedzialnoscia","LE_AL7867","BU_OGTBMS","GL_GLG06","OE_GLG06053","SAP PowerMax"
"LB_U301","U301","AL7867_OGTBMS_BH Poland Spolka z Ograniczona Odpowiedzialnoscia","LE_AL7867","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_S654","S654","CPEL15_OGSUBS_BHGE Management Relief - PLACEHOLDER - NON LEGAL ENTITY","LE_CPEL15","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S055","S055","IF1252_OGSUBS_Vetco Gray Holding","LE_IF1252","BU_OGSUBS","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_YQ03","YQ03","BH3030_OGSUBS_Baker Hughes Venezuela, Sociedad en Comandita por Acciones","LE_BH3030","BU_OGSUBS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_700R","700R","BH7005_OGSUBS_International Professional Resources Limited","LE_BH7005","BU_OGSUBS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_U020","U020","I10435_OGTBMS_Thermodyn S.A.S.","LE_I10435","BU_OGTBMS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_3141","3141","ID1035_OGTBMS_GE SENSING & INSPECTION TECHNOLOGIES GmbH - Argentina","LE_ID1035","BU_OGTBMS","GL_GLG06","OE_GLG06MJE","MJE Source"
"LB_M041","M041","DRS004_OGTBMS_Dresser International, L.L.C.","LE_DRS004","BU_OGTBMS","GL_GLG06","OE_GLG06011","FPT Oracle Enterprise"
"LB_M042","M042","DRS004_OGTBMS_Dresser International, L.L.C.","LE_DRS004","BU_OGTBMS","GL_GLG06","OE_GLG06ZZZ","No ERP Exists"
"LB_M044","M044","DRS006_OGTBMS_Dresser RE, LLC","LE_DRS006","BU_OGTBMS","GL_GLG06","OE_GLG06011","FPT Oracle Enterprise"
"LB_T575","T575","CP0100_OGTBMS_GE International Operations Company - TC Abu Dhabi Branch","LE_CP0100","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_M084","M084","CP0111_OGTBMS_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGTBMS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_509D","509D","BH5095_OGMEAS_P.T. Baker Hughes Indonesia","LE_BH5095","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_512D","512D","BH5125_OGMEAS_Baker Hughes New Zealand PTY Limited","LE_BH5125","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_S606","S606","OG1131_OGSUBS_Baker Hughes Asia Holdings B.V.","LE_OG1131","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_R146","R146","IF1806_OGSUBS_Baker Hughes Services Egypt, LLC","LE_IF1806","BU_OGSUBS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_S301","S301","DRS209_OGSUBS_GE OIL & GAS INDIA PRIVATE LIMITED","LE_DRS209","BU_OGSUBS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_S571","S571","I00166_OGSUBS_BAKER HUGHES ENERGY SYSTEMS (MALAYSIA) SDN. BHD.","LE_I00166","BU_OGSUBS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_R327","R327","I00297_OGSUBS_General Electric International, S.C.S.","LE_I00297","BU_OGSUBS","GL_GLG06","OE_GLG06014","JDE_O&G"
"LB_U135","U135","IF1719_OGTBMS_GEMServices EG S.A.R.L.","LE_IF1719","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_U326","U326","IF1011_OGTBMS_Nuovo Pignone International S.r.l. - Qatar - Branch","LE_IF1011","BU_OGTBMS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_M045","M045","DRS022_OGTBMS_DI Cyprus Holdings Limited","LE_DRS022","BU_OGTBMS","GL_GLG06","OE_GLG06011","FPT Oracle Enterprise"
"LB_M085","M085","CP0111_OGTBMS_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGTBMS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_M352","M352","CP0111_OGTBMS_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGTBMS","GL_GL014","OE_GLG06011","FPT Oracle Enterprise"
"LB_E413","E413","CP1486_OGMEAS_Oil and Gas U.S. Treasury Services LLC","LE_CP1486","BU_OGMEAS","GL_GL017","OE_GL017001","Oracle Cloud - BKR Strategic"
"LB_107F","107F","BH5315_OGMEAS_Baker Hughes (China) Oilfield Technology Service Co., Ltd.","LE_BH5315","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_610D","610D","BH9092_OGMEAS_Baker Hughes EHO Ltd., Yemen Branch","LE_BH9092","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_424D","424D","BH9094_OGMEAS_Baker Hughes EHO Ltd., Tunisia Branch","LE_BH9094","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_S607","S607","OG1132_OGSUBS_Baker Hughes Mexico Holdings B.V.","LE_OG1132","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_272T","272T","BH2720_OGTBMS_BJ Services Company Middle East Sarl","LE_BH2720","BU_OGTBMS","GL_GLG06","OE_GLG06053","SAP PowerMax"
"LB_275T","275T","BH2750_OGTBMS_International Professional Resources (Europe) B.V.","LE_BH2750","BU_OGTBMS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_S955","S955","IF1806_OGSUBS_Baker Hughes Services Egypt, LLC","LE_IF1806","BU_OGSUBS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_358R","358R","IF1808_OGSUBS_GE Oil & Gas ESP de Ecuador S.A.","LE_IF1808","BU_OGSUBS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_S608","S608","OG1133_OGSUBS_Baker Hughes Employment Services International LLC","LE_OG1133","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_R109","R109","IF1263_OGSUBS_Vetco Gray Petroleum Equipment (Shanghai) Co., Ltd.","LE_IF1263","BU_OGSUBS","GL_GLG06","OE_GLG06020","AS/400 Singapore"
"LB_R113","R113","IF1270_OGSUBS_Vetco Gray A.S.","LE_IF1270","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_U203","U203","OG1014_OGTBMS_Lufkin Industries S.R.L.","LE_OG1014","BU_OGTBMS","GL_GLG06","OE_GLG06016","Oilfield SAP"
"LB_M046","M046","DRS023_OGTBMS_DI Netherlands B.V.","LE_DRS023","BU_OGTBMS","GL_GLG06","OE_GLG06011","FPT Oracle Enterprise"
"LB_M078","M078","DRS501_OGTBMS_Baker Hughes Belgium B V","LE_DRS501","BU_OGTBMS","GL_GLG06","OE_GLG06050","FPT Oracle  - Europe"
"LB_U304","U304","DRS501_OGTBMS_Baker Hughes Belgium B V","LE_DRS501","BU_OGTBMS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_MD48","MD48","DRS024_OGTBMS_DI France SAS","LE_DRS024","BU_OGTBMS","GL_GLG06","OE_GLG06002","DS SAP"
"LB_M049","M049","DRS025_OGTBMS Baker Hughes Solutions (Singapore) Pte. Ltd.","LE_DRS025","BU_OGTBMS","GL_GLG06","OE_GLG06006","Avon Oracle COA1"
"LB_M417","M417","CP0111_OGTBMS_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGTBMS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_T016","T016","CP0111_OGTBMS_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGTBMS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_THFS","THFS","CP0111_OGTBMS_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGTBMS","GL_GLG06","OE_GLG06MJE","MJE Source"
"LB_T635","T635","BR2088_OGTBMS_Nuovo Pignone International S.r.l. Sucursal Colombia","LE_BR2088","BU_OGTBMS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_U312","U312","BR2088_OGTBMS_Nuovo Pignone International S.r.l. Sucursal Colombia","LE_BR2088","BU_OGTBMS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_YQ23","YQ23","BR2088_OGTBMS_Nuovo Pignone International S.r.l. Sucursal Colombia","LE_BR2088","BU_OGTBMS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_M353","M353","CPEL15_OGMEAS_BHGE Management Relief - PLACEHOLDER - NON LEGAL ENTITY","LE_CPEL15","BU_OGMEAS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_615D","615D","BH9096_OGMEAS_Baker Hughes EHO Ltd., Qatar Branch","LE_BH9096","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_516D","516D","BH9097_OGMEAS_Baker Hughes EHO Ltd., Pakistan Branch","LE_BH9097","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_474M","474M","BR2088_OGMEAS_Nuovo Pignone International S.r.l. Sucursal Colombia","LE_BR2088","BU_OGMEAS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_YQ04","YQ04","BH3030_OGTBMS_Baker Hughes Venezuela, Sociedad en Comandita por Acciones","LE_BH3030","BU_OGTBMS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_542D","542D","BH5420_OGMEAS_Baker Hughes Services Pte. Ltd.","LE_BH5420","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_113F","113F","BH5425_OGMEAS_BJ Oilfield Services Company (Beijing) Limited","LE_BH5425","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_LS01","LS01","OG1134_OGSUBS_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_LS02","LS02","OG1134_OGSUBS_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_LS03","LS03","OG1134_OGSUBS_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_LS04","LS04","OG1134_OGSUBS_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_LS05","LS05","OG1134_OGSUBS_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S059","S059","IF1263_OGSUBS_Vetco Gray Petroleum Equipment (Shanghai) Co., Ltd.","LE_IF1263","BU_OGSUBS","GL_GLG06","OE_GLG06020","AS/400 Singapore"
"LB_R296","R296","IF1812_OGSUBS_Baker Hughes ESP Colombia S.A.S.","LE_IF1812","BU_OGSUBS","GL_GLG06","OE_GLG06MJE","MJE Source"
"LB_S643","S643","IF1822_OGSUBS_GE Oil & Gas Logging Services, C.A.","LE_IF1822","BU_OGSUBS","GL_GLG06","OE_GLG06MJE","MJE Source"
"LB_YSW2","YSW2","IF1822_OGSUBS_GE Oil & Gas Logging Services, C.A.","LE_IF1822","BU_OGSUBS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_R183","R183","IF1826_OGSUBS_GE Oil & Gas Pressure Control (Suzhou) Co., Ltd.","LE_IF1826","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_S305","S305","OG1136_OGSUBS_Baker Hughes Mozambique, Limitada","LE_OG1136","BU_OGSUBS","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_M088","M088","OG1068_OGTBMS_Dresser International (Canada) L.L.C.","LE_OG1068","BU_OGTBMS","GL_GLG06","OE_GLG06011","FPT Oracle Enterprise"
"LB_M444","M444","OG1074_OGTBMS_Baker Hughes Energy Services Canada Inc.","LE_OG1074","BU_OGTBMS","GL_GLG06","OE_GLG06011","FPT Oracle Enterprise"
"LB_T806","T806","OG1074_OGTBMS_Baker Hughes Energy Services Canada Inc. ","LE_OG1074","BU_OGTBMS","GL_GLG06","OE_GLG06016","Oilfield SAP"
"LB_U127","U127","IF1792_OGTBMS_Allen Gearing Solutions Ltd","LE_IF1792","BU_OGTBMS","GL_GLG06","OE_GLG06016","Oilfield SAP"
"LB_T143","T143","IF1793_OGTBMS GE Oil & Gas (Beijing) Co., Ltd.","LE_IF1793","BU_OGTBMS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_U128","U128","IF1793_OGTBMS GE Oil & Gas (Beijing) Co., Ltd.","LE_IF1793","BU_OGTBMS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_U233","U233","IF1793_OGTBMS GE Oil & Gas (Beijing) Co., Ltd.","LE_IF1793","BU_OGTBMS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_T999","T999","CP0111_OGTBMS_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGTBMS","GL_GL014","OE_GLG06016","Oilfield SAP"
"LB_3080","3080","DRS036_OGTBMS_Dresser de Mexico SA de CV","LE_DRS036","BU_OGTBMS","GL_GLG06","OE_GLG06015","Mexico VisMan COA2"
